ID,year,price,mileage,tax,mpg,model_A1,model_A3,model_A5,model_A6,model_Q2,model_Q3,model_Q5,transmission_Automatic,transmission_Manual,transmission_Semi-Auto,engineSize_Medium,engineSize_Small,engineSize_XLarge,engineSize_XSmall,engineSize_XXLarge,engineSize_XXSmall,state_New
0.5406626506024097,2016.0,17950.0,0.3551067841950621,0.4716981132075472,0.5381679389312979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5608864027538727,2019.0,24990.0,0.0328904091566899,0.5471698113207547,0.1946564885496183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.783132530120482,2014.0,15999.0,0.3355150638073937,0.1132075471698113,0.6393129770992367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3270223752151463,2019.0,26875.0,0.1477766083410077,0.5471698113207547,0.3435114503816795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6474827882960413,2019.0,34990.0,0.0,0.5471698113207547,0.1431297709923664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2938898450946643,2017.0,22495.0,0.1754155155023462,0.7547169811320755,0.1851145038167939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6787865748709122,2019.0,29995.0,0.0842761917291584,0.5471698113207547,0.1946564885496183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7696858864027539,2016.0,15790.0,0.3383874928737447,0.1132075471698113,0.5610687022900764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1067125645438898,2016.0,14498.0,0.3387163969653116,0.4716981132075472,0.4122137404580153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9170611015490534,2016.0,14729.0,0.4859886856992501,0.0754716981132075,0.7614503816793894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4558950086058519,2016.0,19990.0,0.5481734859448318,0.7547169811320755,0.1946564885496183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1863166953528399,2017.0,11895.0,0.3106389510152173,0.5660377358490566,0.6125954198473282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5007530120481928,2020.0,28995.0,0.0438538788755865,0.5471698113207547,0.4503816793893129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2851764199655766,2018.0,23252.0,0.206825856246985,0.5471698113207547,0.3282442748091604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8317555938037866,2015.0,12200.0,0.1517563478489672,0.0754716981132075,0.7958015267175576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2391351118760757,2017.0,16320.0,0.3627044687102574,0.0,0.8320610687022902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5139845094664371,2019.0,19900.0,0.088562908389247,0.5471698113207547,0.3950381679389313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0662650602409638,2016.0,16995.0,0.2884159978950138,0.4716981132075472,0.5610687022900764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.229130808950086,2017.0,11980.0,0.3933912204534491,0.5660377358490566,0.5133587786259544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8695137693631669,2015.0,14490.0,0.4220606937683638,0.1132075471698113,0.58587786259542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.457723752151463,2018.0,19490.0,0.2609305793097399,0.5471698113207547,0.3606870229007635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1631884681583476,2015.0,19698.0,0.428189273341227,0.7547169811320755,0.3282442748091604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4486876075731497,2019.0,36990.0,0.0657808183133798,0.5471698113207547,0.2061068702290076,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1630808950086058,2017.0,19498.0,0.2204753760470113,0.5471698113207547,0.3950381679389313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5960628227194492,2020.0,25950.0,0.0316625005481734,0.5660377358490566,0.2690839694656488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8130378657487092,2015.0,18950.0,0.5321668201552427,0.7547169811320755,0.3129770992366413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
